Date,average_sentiment,mention_count,total_score,sentiment_moving_average_3d,sentiment_mentions_interaction
2020-01-09,0.347479120060057,0.027901077996195307,0.005124000819840132,0.2686295691945216,0.009695042030844963
2020-01-10,0.29236351130745636,0.010145846544071021,0.006336681013868963,0.2686295691945216,0.002966275320811225
2020-01-13,0.16604607621605133,0.02060875079264426,0.014688802350208377,0.2686295691945216,0.0034220022048330172
2020-01-14,0.4059309541637024,0.019974635383639822,0.003552640568422491,0.2881135138957367,0.008108322800352964
2020-01-15,0.25987833381394054,0.013633481293595434,0.004287080685932911,0.2772851213978981,0.003543046402663108
2020-01-16,0.3608897597798129,0.04375396322130628,0.007976361276217805,0.34223301591915195,0.01579035727635199
2020-01-17,0.3352300529550971,0.056753329105897275,0.029770444763271165,0.31866604884961686,0.019025421521547996
2020-01-21,0.31330029396264414,0.039949270767279645,0.009120721459315433,0.3364733688991847,0.01251611827498198
2020-01-22,0.21039236329985475,0.0818008877615726,0.01624308259889322,0.286307570072532,0.017210282096183426
2020-01-23,0.28179705796544946,0.05802155992390615,0.012656282025005124,0.26849657174264946,0.01635030488512278
2020-01-24,0.26323130507567916,0.05992390615091946,0.014603402336544374,0.2518069087803278,0.01577384802133905
2020-01-27,0.19719500884082056,0.07102092580849714,0.014722962355673977,0.2474077906273164,0.014004972092689855
2020-01-28,0.3494830805402471,0.08845909955611922,0.035406845665095305,0.269969798152249,0.030914958614688952
2020-01-29,0.329048291192083,0.290424857324033,0.08019061283049805,0.2919087935243836,0.09556380302217757
2020-01-30,0.2847494006156973,0.12935954343690553,0.033408485345357654,0.32109359078267585,0.036835052457579114
2020-01-31,0.2619171810159895,0.0424857324032974,0.009513561522169844,0.2919049576079233,0.011127743264471336
2020-02-03,0.31615366244674625,0.03646163601775523,0.007873881259821002,0.2876067480261444,0.011527479765813513
2020-02-04,0.35152696740735057,0.1569435637285986,0.07696249231399878,0.30986593695669545,0.05516989501161653
2020-02-05,0.2897395302132091,0.5348763474952442,0.3244346519095443,0.31914005335576867,0.15497482164542922
2020-02-06,0.32458482779382364,0.34559289790741915,0.18830703012912484,0.3219504418047945,0.11217421125404811
2020-02-07,0.28483988796646603,0.3909321496512365,0.15892942542870808,0.29972141532449964,0.11135306970914795
2020-02-10,0.32889044859412775,0.6192136968928345,0.4244722279155565,0.31277172145147253,0.20365347054671257
2020-02-11,0.2786250627117185,1.0,1.0,0.29745179975743746,0.2786250627117185
2020-02-12,0.2608924699911414,0.7552314521242867,0.4008676641388263,0.2894693270989959,0.19703419895970162
2020-02-13,0.24883041458755528,0.590995561192137,0.5168921227027397,0.2627826490968051,0.14705767051084437
2020-02-14,0.25404148868116955,0.3373493975903615,0.2649108423857348,0.25458812441995543,0.08570074316955117
2020-02-18,0.24240455952716314,0.2758402029169309,0.11751041880166702,0.24842548759862937,0.06686492288796193
2020-02-19,0.19621263935259664,0.25745085605580215,0.1167247386759582,0.23088622918697646,0.050515111970294374
2020-02-20,0.18158328099920773,0.2859860494610019,0.14610234337637495,0.2067334932929892,0.05193028518113043
2020-02-21,0.21821399103828393,0.2628408370323399,0.09247113479538158,0.1986699704633628,0.057355548056670064
2020-02-24,0.24508654680783765,0.2057704502219404,0.10123317619730819,0.21496127294844314,0.05043156907998942
2020-02-25,0.28071514594755026,0.15726062143310085,0.11406025824964133,0.24800522793122395,0.044145438297395354
2020-02-26,0.20923525202129248,0.18579581483830057,0.13616178178588512,0.24501231492556017,0.03887503414219321
2020-02-27,0.22721305086027654,0.16677235256816741,0.06435745029719205,0.23905448294303977,0.037892855026158995
2020-02-28,0.25096728716516487,0.16455294863665187,0.047482407597185215,0.22913853001557802,0.04129740711436924
2020-03-02,0.2553337392398966,0.09226379201014584,0.04782400765184123,0.24450469242177938,0.023558059010402633
2020-03-03,0.18316497235981855,0.060240963855421686,0.012946642071462731,0.22982199958829339,0.01103403447950714
2020-03-04,0.30130343100522783,0.05294863665187064,0.026200724192115873,0.24660071420164767,0.015953605890257783
2020-03-05,0.2543310371533005,0.062143310082435,0.023502083760333404,0.24626648017278233,0.01580497250540485
2020-03-06,0.2048550684930851,0.08338617628408371,0.0352531256405001,0.25349651221720454,0.017082080854052436
2020-03-09,0.3231273354065609,0.08782498414711477,0.04338320694131311,0.26077114701764886,0.02837865310958065
2020-03-10,0.3104484598107552,0.04311984781230184,0.10550317688050831,0.2794769545701338,0.013386490340603269
2020-03-11,0.3253786736769563,0.0605580215599239,0.013339482134317142,0.31965148963142415,0.01970428873566856
2020-03-12,0.26612543255373705,0.11540900443880786,0.04172644667623147,0.3006508553471496,0.030713271226873902
2020-03-13,0.2574741142526626,0.09828788839568801,0.11961125913780148,0.2829927401611187,0.025306587006444326
2020-03-16,0.34184388039180247,0.08370323398858592,0.03620960579353693,0.28848114239940076,0.02861343830800122
2020-03-17,0.3063560470431869,0.057387444514901714,0.04642344742775159,0.30189134722921734,0.017580990651495508
2020-03-18,0.3489932321292726,0.08275206087507926,0.04106032656965225,0.332397719854754,0.028879909190152233
2020-03-19,0.2896799911653842,0.06626506024096386,0.048114367698298834,0.3150097567792813,0.01919566206517606
2020-03-20,0.29066435426543824,0.0653138871274572,0.04847304775568764,0.30977919252003167,0.018984418826468067
2020-03-23,0.30440329570577007,0.03772986683576411,0.03376716540274646,0.29491588037886424,0.01148509581134643
2020-03-24,0.387550782366225,0.030120481927710843,0.009821001571360252,0.32753947744581113,0.011673216336332077
2020-03-25,0.2806026058453101,0.034559289790741916,0.011785201885632302,0.3241855613057684,0.009697426771445403
2020-03-26,0.3237489756005798,0.03741280913126189,0.02606408417025347,0.33063412127070496,0.012112358630586054
2020-03-27,0.26777709807307415,0.024096385542168676,0.06527977044476327,0.29070955983965474,0.006452460194531907
2020-03-30,0.2794158967874689,0.08528852251109702,0.04541572726651636,0.2903139901537077,0.023830969003116403
2020-03-31,0.27372494893935584,0.062143310082435,0.1430108628817381,0.2736393145999663,0.017010174379237075
2020-04-01,0.35384167824214907,0.044071020925808495,0.02094008335041334,0.30232750798965796,0.015594164006232949
2020-04-02,0.31871224263131714,0.02663284717818643,0.012417161986745919,0.3154262899376074,0.008488214451816942
2020-04-03,0.3899808559756447,0.02251109701965758,0.007600601216096196,0.35417825894970373,0.008778896884676847
2020-04-06,0.32147116022731237,0.04597336715282181,0.014108082257293162,0.3433880862780914,0.01477911167817384
2020-04-07,0.33946961143588805,0.03963221306277742,0.0075322812051649935,0.3503072092129484,0.013453931968765378
2020-04-08,0.21476889987213363,0.03899809765377299,0.017438682790189248,0.2919032238451114,0.008375578530206861
2020-04-09,0.30368388041141053,0.04311984781230184,0.007651841224294597,0.2859741305731441,0.013094802706389293
2020-04-13,0.28713891126839436,0.06119213696892834,0.024697683951629436,0.2685305638506463,0.017570643587444548
2020-04-14,0.3320947072548445,0.1192136968928345,0.029667964746874362,0.30763916631154986,0.03959023777039364
2020-04-15,0.3149677213000731,0.13443246670894105,0.02403156384505022,0.3114004466077707,0.0423418877080631
2020-04-16,0.27614741891170475,0.2203551046290425,0.03738812598210016,0.3077366158222075,0.06085049338732873
2020-04-17,0.28324143348717,0.11477488902980343,0.025722484115597462,0.29145219123298266,0.03250900409713239
2020-04-20,0.2474819348494305,0.07799619530754598,0.01781444285031086,0.26895692908276847,0.01930264932560555
2020-04-21,0.23583290833076495,0.12333544705136334,0.02562000409920066,0.25551875888912184,0.029086557178398087
2020-04-22,0.33350458911753694,0.0818008877615726,0.03667076586732254,0.27227314409924414,0.027280971462373026
2020-04-23,0.22609453770132226,0.11414077362079898,0.0272255243560839,0.2651440117165414,0.025806605444665825
2020-04-24,0.30207166307688027,0.09162967660114141,0.033818405410944864,0.2872235966319132,0.027678728798103486
