Date,MACD,Signal,RSI,ATR,OBV,Volume,MACD_lag_1,MACD_lag_2,MACD_lag_3,MACD_lag_4,MACD_lag_5,Signal_lag_1,Signal_lag_2,Signal_lag_3,Signal_lag_4,Signal_lag_5,RSI_lag_1,RSI_lag_2,RSI_lag_3,RSI_lag_4,RSI_lag_5,ATR_lag_1,ATR_lag_2,ATR_lag_3,ATR_lag_4,ATR_lag_5,OBV_lag_1,OBV_lag_2,OBV_lag_3,OBV_lag_4,OBV_lag_5,Volume_lag_1,Volume_lag_2,Volume_lag_3,Volume_lag_4,Volume_lag_5,Target
2022-06-09 00:00:00+00:00,0.3839086288850972,0.28609740999172845,0.6779792281762343,0.509805683970343,0.7250718919587911,0.19631621682254913,0.3960976363039266,0.3852316331233112,0.3622000727613449,0.3522708310724579,0.3348873133721144,0.26910175503102485,0.24448766200025257,0.21672383927985214,0.18838589620305127,0.15570830295345872,0.7667359601772454,0.5885591870940382,0.6046231897396709,0.6254154069629205,0.7413292742068829,0.494632225935253,0.5652656052781744,0.5628801301263853,0.5832884089404461,0.5933601005875018,0.745333603594732,0.7586466341152394,0.741127641418811,0.7582938127126824,0.7797964533172608,0.09305686359138111,0.15555864296296973,0.15031561781489755,0.21475676986832082,0.39638591124893097,0
2022-06-10 00:00:00+00:00,0.3303363732893281,0.2878463396527631,0.5257044311139241,0.5108658726811025,0.7009914480659387,0.25306365082636867,0.3839086288850972,0.3960976363039266,0.3852316331233112,0.3622000727613449,0.3522708310724579,0.28609740999172845,0.26910175503102485,0.24448766200025257,0.21672383927985214,0.18838589620305127,0.6779792281762343,0.7667359601772454,0.5885591870940382,0.6046231897396709,0.6254154069629205,0.509805683970343,0.494632225935253,0.5652656052781744,0.5628801301263853,0.5832884089404461,0.7250718919587911,0.745333603594732,0.7586466341152394,0.741127641418811,0.7582938127126824,0.19631621682254913,0.09305686359138111,0.15555864296296973,0.15031561781489755,0.21475676986832082,0
2022-06-13 00:00:00+00:00,0.24901351047609746,0.27126079567667316,0.3320269907052195,0.527563491007505,0.6656358927573138,0.42061497359697264,0.3303363732893281,0.3839086288850972,0.3960976363039266,0.3852316331233112,0.3622000727613449,0.2878463396527631,0.28609740999172845,0.26910175503102485,0.24448766200025257,0.21672383927985214,0.5257044311139241,0.6779792281762343,0.7667359601772454,0.5885591870940382,0.6046231897396709,0.5108658726811025,0.509805683970343,0.494632225935253,0.5652656052781744,0.5628801301263853,0.7009914480659387,0.7250718919587911,0.745333603594732,0.7586466341152394,0.741127641418811,0.25306365082636867,0.19631621682254913,0.09305686359138111,0.15555864296296973,0.15031561781489755,1
2022-06-14 00:00:00+00:00,0.19607130261628097,0.2462841023033372,0.36866348243505775,0.5037099527515371,0.687592587838467,0.2215041469322495,0.24901351047609746,0.3303363732893281,0.3839086288850972,0.3960976363039266,0.3852316331233112,0.27126079567667316,0.2878463396527631,0.28609740999172845,0.26910175503102485,0.24448766200025257,0.3320269907052195,0.5257044311139241,0.6779792281762343,0.7667359601772454,0.5885591870940382,0.527563491007505,0.5108658726811025,0.509805683970343,0.494632225935253,0.5652656052781744,0.6656358927573138,0.7009914480659387,0.7250718919587911,0.745333603594732,0.7586466341152394,0.42061497359697264,0.25306365082636867,0.19631621682254913,0.09305686359138111,0.15555864296296973,1
2022-06-15 00:00:00+00:00,0.18509957545287054,0.22387633171384227,0.4200717664421961,0.5259735112568467,0.7129672977321415,0.2722968071525613,0.19607130261628097,0.24901351047609746,0.3303363732893281,0.3839086288850972,0.3960976363039266,0.2462841023033372,0.27126079567667316,0.2878463396527631,0.28609740999172845,0.26910175503102485,0.36866348243505775,0.3320269907052195,0.5257044311139241,0.6779792281762343,0.7667359601772454,0.5037099527515371,0.527563491007505,0.5108658726811025,0.509805683970343,0.494632225935253,0.687592587838467,0.6656358927573138,0.7009914480659387,0.7250718919587911,0.745333603594732,0.2215041469322495,0.42061497359697264,0.25306365082636867,0.19631621682254913,0.09305686359138111,0
2022-06-16 00:00:00+00:00,0.15376449595503766,0.1990203097794017,0.33452742292059945,0.5462491401006117,0.6875485234799807,0.272951615897162,0.18509957545287054,0.19607130261628097,0.24901351047609746,0.3303363732893281,0.3839086288850972,0.22387633171384227,0.2462841023033372,0.27126079567667316,0.2878463396527631,0.28609740999172845,0.4200717664421961,0.36866348243505775,0.3320269907052195,0.5257044311139241,0.6779792281762343,0.5259735112568467,0.5037099527515371,0.527563491007505,0.5108658726811025,0.509805683970343,0.7129672977321415,0.687592587838467,0.6656358927573138,0.7009914480659387,0.7250718919587911,0.2722968071525613,0.2215041469322495,0.42061497359697264,0.25306365082636867,0.19631621682254913,1
2022-06-17 00:00:00+00:00,0.1427800806969341,0.17670627034757014,0.2760873317863389,0.5398218850612273,0.7205659856104963,0.38587025220955246,0.15376449595503766,0.18509957545287054,0.19607130261628097,0.24901351047609746,0.3303363732893281,0.1990203097794017,0.22387633171384227,0.2462841023033372,0.27126079567667316,0.2878463396527631,0.33452742292059945,0.4200717664421961,0.36866348243505775,0.3320269907052195,0.5257044311139241,0.5462491401006117,0.5259735112568467,0.5037099527515371,0.527563491007505,0.5108658726811025,0.6875485234799807,0.7129672977321415,0.687592587838467,0.6656358927573138,0.7009914480659387,0.272951615897162,0.2722968071525613,0.2215041469322495,0.42061497359697264,0.25306365082636867,1
2022-06-21 00:00:00+00:00,0.16080941893771816,0.16284225723699353,0.3596271651528826,0.5481707447770083,0.7435011393510431,0.2360443174558346,0.1427800806969341,0.15376449595503766,0.18509957545287054,0.19607130261628097,0.24901351047609746,0.17670627034757014,0.1990203097794017,0.22387633171384227,0.2462841023033372,0.27126079567667316,0.2760873317863389,0.33452742292059945,0.4200717664421961,0.36866348243505775,0.3320269907052195,0.5398218850612273,0.5462491401006117,0.5259735112568467,0.5037099527515371,0.527563491007505,0.7205659856104963,0.6875485234799807,0.7129672977321415,0.687592587838467,0.6656358927573138,0.38587025220955246,0.272951615897162,0.2722968071525613,0.2215041469322495,0.42061497359697264,0
2022-06-22 00:00:00+00:00,0.17593183660960077,0.15509539481700535,0.3494494716573112,0.5425387829284339,0.7236224427824305,0.19062450533469838,0.16080941893771816,0.1427800806969341,0.15376449595503766,0.18509957545287054,0.19607130261628097,0.16284225723699353,0.17670627034757014,0.1990203097794017,0.22387633171384227,0.2462841023033372,0.3596271651528826,0.2760873317863389,0.33452742292059945,0.4200717664421961,0.36866348243505775,0.5481707447770083,0.5398218850612273,0.5462491401006117,0.5259735112568467,0.5037099527515371,0.7435011393510431,0.7205659856104963,0.6875485234799807,0.7129672977321415,0.687592587838467,0.2360443174558346,0.38587025220955246,0.272951615897162,0.2722968071525613,0.2215041469322495,1
2022-06-23 00:00:00+00:00,0.21267078184086421,0.15702278432739913,0.3882231399750251,0.4974155498927676,0.7434409819225012,0.18973054904859138,0.17593183660960077,0.16080941893771816,0.1427800806969341,0.15376449595503766,0.18509957545287054,0.15509539481700535,0.16284225723699353,0.17670627034757014,0.1990203097794017,0.22387633171384227,0.3494494716573112,0.3596271651528826,0.2760873317863389,0.33452742292059945,0.4200717664421961,0.5425387829284339,0.5481707447770083,0.5398218850612273,0.5462491401006117,0.5259735112568467,0.7236224427824305,0.7435011393510431,0.7205659856104963,0.6875485234799807,0.7129672977321415,0.19062450533469838,0.2360443174558346,0.38587025220955246,0.272951615897162,0.2722968071525613,1
