Date,MACD,Signal,RSI,ATR,OBV,Volume,MACD_lag_1,MACD_lag_2,MACD_lag_3,MACD_lag_4,MACD_lag_5,Signal_lag_1,Signal_lag_2,Signal_lag_3,Signal_lag_4,Signal_lag_5,RSI_lag_1,RSI_lag_2,RSI_lag_3,RSI_lag_4,RSI_lag_5,ATR_lag_1,ATR_lag_2,ATR_lag_3,ATR_lag_4,ATR_lag_5,OBV_lag_1,OBV_lag_2,OBV_lag_3,OBV_lag_4,OBV_lag_5,Volume_lag_1,Volume_lag_2,Volume_lag_3,Volume_lag_4,Volume_lag_5,Target,average_sentiment,mention_count,total_score,sentiment_moving_average_3d,sentiment_mentions_interaction
2023-04-18 00:00:00+00:00,0.7437790886712355,0.7836489123768501,0.6898512144800261,0.3413719687156368,0.5285217863767564,0.124823628688139,0.7542150850418244,0.7610483667589392,0.7781548750789052,0.7773107280453038,0.8022598423435178,0.7915586872157412,0.7985609831066618,0.805424863308754,0.8092757972515312,0.8143228203479411,0.6781891407232395,0.5893411081073718,0.6727934413242083,0.6634741754557779,0.6341561129629786,0.3385891502839234,0.3417697164162021,0.3364689750727249,0.3499861283720087,0.3752312780541542,0.5439725130363446,0.5257059589189902,0.5417897563011075,0.523227013061059,0.5022267827768899,0.1666676156648472,0.1342312374518715,0.1710690692263805,0.2072908113820564,0.2058468157504848,1,0.259118327395668,0.0104629042485732,0.0080105212816834,0.3255985646062897,0.0027111302485913
2023-04-19 00:00:00+00:00,0.7325753620483162,0.7748433695447633,0.6357900001841789,0.3320953680490707,0.5416646901566737,0.0905287324383141,0.7437790886712355,0.7542150850418244,0.7610483667589392,0.7781548750789052,0.7773107280453038,0.7836489123768501,0.7915586872157412,0.7985609831066618,0.805424863308754,0.8092757972515312,0.6898512144800261,0.6781891407232395,0.5893411081073718,0.6727934413242083,0.6634741754557779,0.3413719687156368,0.3385891502839234,0.3417697164162021,0.3364689750727249,0.3499861283720087,0.5285217863767564,0.5439725130363446,0.5257059589189902,0.5417897563011075,0.523227013061059,0.124823628688139,0.1666676156648472,0.1342312374518715,0.1710690692263805,0.2072908113820564,0,0.2727900899974697,0.0126823081800887,0.3626767780282845,0.3299606569635391,0.003459607989822
2023-04-20 00:00:00+00:00,0.711711406023589,0.7631848363601266,0.5517201436711009,0.3320955702593913,0.5238516540802255,0.1599282101856354,0.7325753620483162,0.7437790886712355,0.7542150850418244,0.7610483667589392,0.7781548750789052,0.7748433695447633,0.7836489123768501,0.7915586872157412,0.7985609831066618,0.805424863308754,0.6357900001841789,0.6898512144800261,0.6781891407232395,0.5893411081073718,0.6727934413242083,0.3320953680490707,0.3413719687156368,0.3385891502839234,0.3417697164162021,0.3364689750727249,0.5416646901566737,0.5285217863767564,0.5439725130363446,0.5257059589189902,0.5417897563011075,0.0905287324383141,0.124823628688139,0.1666676156648472,0.1342312374518715,0.1710690692263805,0,0.2467209534129368,0.0171211160431198,0.0030231604837056,0.2595431236020247,0.004224138073652
2023-04-21 00:00:00+00:00,0.6910708308222497,0.7492933119377432,0.4792593419367532,0.3118199414156258,0.5072402339012783,0.1420718604198292,0.711711406023589,0.7325753620483162,0.7437790886712355,0.7542150850418244,0.7610483667589392,0.7631848363601266,0.7748433695447633,0.7836489123768501,0.7915586872157412,0.7985609831066618,0.5517201436711009,0.6357900001841789,0.6898512144800261,0.6781891407232395,0.5893411081073718,0.3320955702593913,0.3320953680490707,0.3413719687156368,0.3385891502839234,0.3417697164162021,0.5238516540802255,0.5416646901566737,0.5285217863767564,0.5439725130363446,0.5257059589189902,0.1599282101856354,0.0905287324383141,0.124823628688139,0.1666676156648472,0.1342312374518715,0,0.4355338064984576,0.0104629042485732,0.0184464029514244,0.3183482833029545,0.0045569485144099
2023-04-24 00:00:00+00:00,0.6570229947057691,0.7306503562543021,0.4378347888082432,0.3296441745430957,0.4868472487938818,0.1982669774825508,0.6910708308222497,0.711711406023589,0.7325753620483162,0.7437790886712355,0.7542150850418244,0.7492933119377432,0.7631848363601266,0.7748433695447633,0.7836489123768501,0.7915586872157412,0.4792593419367532,0.5517201436711009,0.6357900001841789,0.6898512144800261,0.6781891407232395,0.3118199414156258,0.3320955702593913,0.3320953680490707,0.3413719687156368,0.3385891502839234,0.5072402339012783,0.5238516540802255,0.5416646901566737,0.5285217863767564,0.5439725130363446,0.1420718604198292,0.1599282101856354,0.0905287324383141,0.124823628688139,0.1666676156648472,0,0.3405167863210658,0.0168040583386176,0.0021008403361344,0.3409238487441532,0.0057220639426177
2023-04-25 00:00:00+00:00,0.6039005910686372,0.7039878829162665,0.3664613814877626,0.3403783072003454,0.4517703334982235,0.416474304735463,0.6570229947057691,0.6910708308222497,0.711711406023589,0.7325753620483162,0.7437790886712355,0.7306503562543021,0.7492933119377432,0.7631848363601266,0.7748433695447633,0.7836489123768501,0.4378347888082432,0.4792593419367532,0.5517201436711009,0.6357900001841789,0.6898512144800261,0.3296441745430957,0.3118199414156258,0.3320955702593913,0.3320953680490707,0.3413719687156368,0.4868472487938818,0.5072402339012783,0.5238516540802255,0.5416646901566737,0.5285217863767564,0.1982669774825508,0.1420718604198292,0.1599282101856354,0.0905287324383141,0.124823628688139,1,0.2978247628903104,0.2143310082435003,0.0617442098790735,0.3579584519032778,0.0638330817101616
2023-04-26 00:00:00+00:00,0.6362729028497759,0.6898170953703205,0.6266382174125653,0.4721700968951413,0.5012750692672556,0.6308757696849744,0.6039005910686372,0.6570229947057691,0.6910708308222497,0.711711406023589,0.7325753620483162,0.7039878829162665,0.7306503562543021,0.7492933119377432,0.7631848363601266,0.7748433695447633,0.3664613814877626,0.4378347888082432,0.4792593419367532,0.5517201436711009,0.6357900001841789,0.3403783072003454,0.3296441745430957,0.3118199414156258,0.3320955702593913,0.3320953680490707,0.4517703334982235,0.4868472487938818,0.5072402339012783,0.5238516540802255,0.5416646901566737,0.416474304735463,0.1982669774825508,0.1420718604198292,0.1599282101856354,0.0905287324383141,1,0.3509986795131773,0.1097019657577679,0.1132062581130013,0.3297800762415177,0.0385052451209763
2023-04-27 00:00:00+00:00,0.6954396723233642,0.6915652957819851,0.6434136439701698,0.4715076558849471,0.5368810633994159,0.4243365648619378,0.6362729028497759,0.6039005910686372,0.6570229947057691,0.6910708308222497,0.711711406023589,0.6898170953703205,0.7039878829162665,0.7306503562543021,0.7492933119377432,0.7631848363601266,0.6266382174125653,0.3664613814877626,0.4378347888082432,0.4792593419367532,0.5517201436711009,0.4721700968951413,0.3403783072003454,0.3296441745430957,0.3118199414156258,0.3320955702593913,0.5012750692672556,0.4517703334982235,0.4868472487938818,0.5072402339012783,0.5238516540802255,0.6308757696849744,0.416474304735463,0.1982669774825508,0.1420718604198292,0.1599282101856354,1,0.2568491481162904,0.0580215599239061,0.0146375623420099,0.3018908635065926,0.0149027882388335
2023-04-28 00:00:00+00:00,0.7482394514796397,0.7046406159567626,0.6857634144854162,0.4630924711840182,0.5648115060852879,0.3102757143394005,0.6954396723233642,0.6362729028497759,0.6039005910686372,0.6570229947057691,0.6910708308222497,0.6915652957819851,0.6898170953703205,0.7039878829162665,0.7306503562543021,0.7492933119377432,0.6434136439701698,0.6266382174125653,0.3664613814877626,0.4378347888082432,0.4792593419367532,0.4715076558849471,0.4721700968951413,0.3403783072003454,0.3296441745430957,0.3118199414156258,0.5368810633994159,0.5012750692672556,0.4517703334982235,0.4868472487938818,0.5072402339012783,0.4243365648619378,0.6308757696849744,0.416474304735463,0.1982669774825508,0.1420718604198292,0,0.3215054567116993,0.030437539632213,0.0045091207214593,0.3097844281137222,0.0097858350806351
2023-05-01 00:00:00+00:00,0.7797716592108914,0.7220742727993559,0.7473942944546321,0.4346006325947668,0.5484930564150234,0.1377182363665972,0.7482394514796397,0.6954396723233642,0.6362729028497759,0.6039005910686372,0.6570229947057691,0.7046406159567626,0.6915652957819851,0.6898170953703205,0.7039878829162665,0.7306503562543021,0.6857634144854162,0.6434136439701698,0.6266382174125653,0.3664613814877626,0.4378347888082432,0.4630924711840182,0.4715076558849471,0.4721700968951413,0.3403783072003454,0.3296441745430957,0.5648115060852879,0.5368810633994159,0.5012750692672556,0.4517703334982235,0.4868472487938818,0.3102757143394005,0.4243365648619378,0.6308757696849744,0.416474304735463,0.1982669774825508,0,0.4406546209734788,0.0091946734305643,0.0061488009838081,0.3396697419338227,0.0040516753355202
